user_id,skill_name,correct,order_id,timestamp
student_011,ch0,0,7,2026-08-29T10:00
student_011,ch0,0,8,2026-08-29T10:03
student_011,ch0,0,9,2026-08-29T10:07
student_011,ch4,1,1,2026-08-29T10:11
student_011,ch4,0,2,2026-08-29T10:13
student_011,ch4,0,3,2026-08-29T10:15
student_011,ch4,0,4,2026-08-29T10:19
student_011,ch4,1,5,2026-08-29T10:20
student_011,ch1,0,1,2026-08-29T10:24
student_011,ch1,0,2,2026-08-29T10:25
student_011,ch1,0,3,2026-08-29T10:29
student_011,ch1,0,4,2026-08-29T10:32
student_011,ch1,0,5,2026-08-29T10:33
student_011,ch1,0,6,2026-08-29T10:36
student_011,ch1,0,7,2026-08-29T10:39
student_011,ch1,0,8,2026-08-29T10:40
student_011,ch1,0,9,2026-08-29T10:42
student_011,ch1,0,10,2026-08-29T10:46
student_011,ch3,1,1,2026-08-29T10:49
student_011,ch3,0,2,2026-08-29T10:51
student_011,ch3,0,3,2026-08-29T10:54
student_011,ch3,0,4,2026-08-29T10:58
student_011,ch3,1,5,2026-08-29T11:00
student_011,ch5,1,1,2026-08-29T11:04
student_011,ch5,0,2,2026-08-29T11:07
student_011,ch5,0,3,2026-08-29T11:08
student_011,ch5,0,4,2026-08-29T11:11
student_011,ch5,0,5,2026-08-29T11:13
student_011,ch5,0,6,2026-08-29T11:15
student_011,ch5,0,7,2026-08-29T11:17
student_011,ch5,1,8,2026-08-29T11:19
student_011,ch7,0,1,2026-08-29T11:20
student_011,ch7,0,2,2026-08-29T11:23
student_011,ch7,0,3,2026-08-29T11:25
student_011,ch7,0,4,2026-08-29T11:26
student_011,ch7,1,5,2026-08-29T11:30
student_011,ch7,0,6,2026-08-29T11:34
student_012,ch2,0,1,2026-08-29T09:03
student_012,ch2,1,2,2026-08-29T09:05
student_012,ch2,0,3,2026-08-29T09:07
student_012,ch2,0,4,2026-08-29T09:08
student_012,ch2,0,5,2026-08-29T09:10
student_012,ch2,0,6,2026-08-29T09:12
student_012,ch2,0,7,2026-08-29T09:14
student_012,ch2,0,8,2026-08-29T09:17
student_012,ch1,1,1,2026-08-29T09:20
student_012,ch1,1,2,2026-08-29T09:23
student_012,ch1,0,3,2026-08-29T09:24
student_012,ch1,1,4,2026-08-29T09:26
student_012,ch1,1,5,2026-08-29T09:28
student_012,ch1,1,6,2026-08-29T09:31
student_012,ch1,0,7,2026-08-29T09:32
student_012,ch5,1,1,2026-08-29T09:35
student_012,ch5,0,2,2026-08-29T09:39
student_012,ch5,0,3,2026-08-29T09:40
student_012,ch5,0,4,2026-08-29T09:43
student_012,ch5,0,5,2026-08-29T09:46
student_012,ch0,0,1,2026-08-29T09:50
student_012,ch0,1,2,2026-08-29T09:51
student_012,ch0,1,3,2026-08-29T09:55
student_012,ch0,0,4,2026-08-29T09:57
student_012,ch0,1,5,2026-08-29T09:59
student_012,ch0,1,6,2026-08-29T10:02
student_012,ch0,0,7,2026-08-29T10:05
student_012,ch0,0,8,2026-08-29T10:07
student_012,ch0,0,9,2026-08-29T10:08
student_012,ch0,1,10,2026-08-29T10:12
student_012,ch4,0,1,2026-08-29T10:13
student_012,ch4,1,2,2026-08-29T10:17
student_012,ch4,0,3,2026-08-29T10:21
student_012,ch4,0,4,2026-08-29T10:23
student_012,ch4,0,5,2026-08-29T10:26
student_012,ch4,0,6,2026-08-29T10:28
student_012,ch4,0,7,2026-08-29T10:32
student_012,ch4,0,8,2026-08-29T10:35
student_012,ch3,0,1,2026-08-29T10:39
student_012,ch3,0,2,2026-08-29T10:41
student_012,ch3,0,3,2026-08-29T10:42
student_012,ch3,1,4,2026-08-29T10:46
student_012,ch3,0,5,2026-08-29T10:50
student_012,ch7,0,1,2026-08-29T10:54
student_012,ch7,1,2,2026-08-29T10:57
student_012,ch7,0,3,2026-08-29T11:01
student_012,ch7,0,4,2026-08-29T11:05
student_012,ch7,1,5,2026-08-29T11:07
student_012,ch6,1,1,2026-08-29T11:11
student_012,ch6,0,2,2026-08-29T11:14
student_012,ch6,0,3,2026-08-29T11:15
student_012,ch6,1,4,2026-08-29T11:16
student_012,ch6,0,5,2026-08-29T11:19
student_012,ch6,0,6,2026-08-29T11:22
student_012,ch6,0,7,2026-08-29T11:24
student_013,ch2,0,1,2026-08-29T09:02
student_013,ch2,0,2,2026-08-29T09:05
student_013,ch2,1,3,2026-08-29T09:08
student_013,ch2,0,4,2026-08-29T09:12
student_013,ch2,0,5,2026-08-29T09:15
student_013,ch2,0,6,2026-08-29T09:16
student_013,ch2,0,7,2026-08-29T09:17
student_013,ch2,0,8,2026-08-29T09:20
student_013,ch2,0,9,2026-08-29T09:21
student_013,ch1,0,1,2026-08-29T09:23
student_013,ch1,0,2,2026-08-29T09:27
student_013,ch1,1,3,2026-08-29T09:31
student_013,ch1,1,4,2026-08-29T09:33
student_013,ch1,1,5,2026-08-29T09:34
student_013,ch1,1,6,2026-08-29T09:38
student_013,ch1,1,7,2026-08-29T09:40
student_013,ch3,1,1,2026-08-29T09:44
student_013,ch3,0,2,2026-08-29T09:45
student_013,ch3,0,3,2026-08-29T09:47
student_013,ch3,0,4,2026-08-29T09:51
student_013,ch3,0,5,2026-08-29T09:54
student_013,ch3,0,6,2026-08-29T09:58
student_013,ch7,0,1,2026-08-29T10:01
student_013,ch7,0,2,2026-08-29T10:03
student_013,ch7,0,3,2026-08-29T10:06
student_013,ch7,0,4,2026-08-29T10:08
student_013,ch7,0,5,2026-08-29T10:11
student_013,ch7,0,6,2026-08-29T10:13
student_013,ch7,0,7,2026-08-29T10:17
student_013,ch5,0,1,2026-08-29T10:20
student_013,ch5,0,2,2026-08-29T10:24
student_013,ch5,0,3,2026-08-29T10:28
student_013,ch5,0,4,2026-08-29T10:30
student_013,ch5,0,5,2026-08-29T10:33
student_013,ch5,0,6,2026-08-29T10:34
student_013,ch5,0,7,2026-08-29T10:38
student_013,ch0,0,1,2026-08-29T10:40
student_013,ch0,0,2,2026-08-29T10:43
student_013,ch0,0,3,2026-08-29T10:46
student_013,ch0,1,4,2026-08-29T10:48
student_013,ch0,1,5,2026-08-29T10:50
student_013,ch0,0,6,2026-08-29T10:51
student_013,ch0,1,7,2026-08-29T10:54
student_013,ch0,0,8,2026-08-29T10:55
student_013,ch0,0,9,2026-08-29T10:57
student_013,ch0,1,10,2026-08-29T10:59
student_013,ch4,0,1,2026-08-29T11:01
student_013,ch4,0,2,2026-08-29T11:04
student_013,ch4,0,3,2026-08-29T11:05
student_013,ch4,0,4,2026-08-29T11:06
student_013,ch4,0,5,2026-08-29T11:08
student_013,ch4,0,6,2026-08-29T11:09
student_013,ch4,0,7,2026-08-29T11:11
student_013,ch4,0,8,2026-08-29T11:13
student_013,ch6,0,1,2026-08-29T11:17
student_013,ch6,0,2,2026-08-29T11:19
student_013,ch6,0,3,2026-08-29T11:22
student_013,ch6,0,4,2026-08-29T11:23
student_013,ch6,0,5,2026-08-29T11:24
student_014,ch6,0,1,2026-08-29T09:04
student_014,ch6,0,2,2026-08-29T09:06
student_014,ch6,1,3,2026-08-29T09:09
student_014,ch6,0,4,2026-08-29T09:11
student_014,ch6,1,5,2026-08-29T09:15
student_014,ch1,1,1,2026-08-29T09:19
student_014,ch1,0,2,2026-08-29T09:21
student_014,ch1,0,3,2026-08-29T09:25
student_014,ch1,1,4,2026-08-29T09:27
student_014,ch1,1,5,2026-08-29T09:31
student_014,ch1,1,6,2026-08-29T09:34
student_014,ch1,0,7,2026-08-29T09:37
student_014,ch1,1,8,2026-08-29T09:38
student_014,ch1,1,9,2026-08-29T09:41
student_014,ch0,0,1,2026-08-29T09:45
student_014,ch0,0,2,2026-08-29T09:49
student_014,ch0,0,3,2026-08-29T09:52
student_014,ch0,0,4,2026-08-29T09:55
student_014,ch0,0,5,2026-08-29T09:57
student_014,ch7,0,1,2026-08-29T10:01
student_014,ch7,0,2,2026-08-29T10:04
student_014,ch7,0,3,2026-08-29T10:08
student_014,ch7,0,4,2026-08-29T10:10
student_014,ch7,0,5,2026-08-29T10:11
student_014,ch7,0,6,2026-08-29T10:14
student_014,ch4,1,1,2026-08-29T10:16
student_014,ch4,0,2,2026-08-29T10:18
student_014,ch4,1,3,2026-08-29T10:22
student_014,ch4,1,4,2026-08-29T10:24
student_014,ch4,0,5,2026-08-29T10:28
student_014,ch4,1,6,2026-08-29T10:32
student_014,ch4,0,7,2026-08-29T10:36
student_014,ch4,1,8,2026-08-29T10:40
student_014,ch4,1,9,2026-08-29T10:41
student_014,ch3,0,1,2026-08-29T10:42
student_014,ch3,1,2,2026-08-29T10:43
student_014,ch3,0,3,2026-08-29T10:44
student_014,ch3,1,4,2026-08-29T10:47
student_014,ch3,0,5,2026-08-29T10:48
student_014,ch3,0,6,2026-08-29T10:49
student_014,ch3,0,7,2026-08-29T10:53
student_014,ch3,1,8,2026-08-29T10:57
student_014,ch3,1,9,2026-08-29T10:59
student_014,ch3,0,10,2026-08-29T11:03
student_014,ch2,0,1,2026-08-29T11:07
student_014,ch2,1,2,2026-08-29T11:09
student_014,ch2,0,3,2026-08-29T11:12
student_014,ch2,1,4,2026-08-29T11:16
student_014,ch2,0,5,2026-08-29T11:18
student_014,ch2,0,6,2026-08-29T11:19
student_014,ch2,0,7,2026-08-29T11:23
student_014,ch2,0,8,2026-08-29T11:27
student_014,ch5,1,1,2026-08-29T11:30
student_014,ch5,1,2,2026-08-29T11:32
student_014,ch5,0,3,2026-08-29T11:33
student_014,ch5,1,4,2026-08-29T11:37
student_014,ch5,0,5,2026-08-29T11:38
student_014,ch5,1,6,2026-08-29T11:39
student_015,ch7,0,1,2026-08-29T09:01
student_015,ch7,1,2,2026-08-29T09:04
student_015,ch7,1,3,2026-08-29T09:07
student_015,ch7,0,4,2026-08-29T09:10
student_015,ch7,1,5,2026-08-29T09:12
student_015,ch7,0,6,2026-08-29T09:14
student_015,ch2,1,1,2026-08-29T09:16
student_015,ch2,0,2,2026-08-29T09:20
student_015,ch2,0,3,2026-08-29T09:21
student_015,ch2,0,4,2026-08-29T09:25
student_015,ch2,0,5,2026-08-29T09:28
student_015,ch2,0,6,2026-08-29T09:32
student_015,ch2,1,7,2026-08-29T09:36
student_015,ch6,0,1,2026-08-29T09:38
student_015,ch6,0,2,2026-08-29T09:40
student_015,ch6,0,3,2026-08-29T09:41
student_015,ch6,0,4,2026-08-29T09:45
student_015,ch6,0,5,2026-08-29T09:47
student_015,ch6,0,6,2026-08-29T09:50
student_015,ch6,0,7,2026-08-29T09:51
student_015,ch6,0,8,2026-08-29T09:54
student_015,ch6,0,9,2026-08-29T09:56
student_015,ch5,0,1,2026-08-29T09:57
student_015,ch5,0,2,2026-08-29T09:59
student_015,ch5,0,3,2026-08-29T10:01
student_015,ch5,0,4,2026-08-29T10:04
student_015,ch5,0,5,2026-08-29T10:05
student_015,ch5,0,6,2026-08-29T10:07
student_015,ch5,0,7,2026-08-29T10:08
student_015,ch5,0,8,2026-08-29T10:12
student_015,ch3,0,1,2026-08-29T10:14
student_015,ch3,0,2,2026-08-29T10:16
student_015,ch3,0,3,2026-08-29T10:19
student_015,ch3,0,4,2026-08-29T10:22
student_015,ch3,0,5,2026-08-29T10:25
student_015,ch3,0,6,2026-08-29T10:29
student_015,ch3,0,7,2026-08-29T10:33
student_015,ch3,0,8,2026-08-29T10:36
student_015,ch3,0,9,2026-08-29T10:39
student_015,ch3,0,10,2026-08-29T10:40
student_015,ch0,0,1,2026-08-29T10:41
student_015,ch0,1,2,2026-08-29T10:45
student_015,ch0,1,3,2026-08-29T10:47
student_015,ch0,1,4,2026-08-29T10:51
student_015,ch0,0,5,2026-08-29T10:53
student_015,ch0,1,6,2026-08-29T10:56
student_015,ch4,0,1,2026-08-29T11:00
student_015,ch4,0,2,2026-08-29T11:03
student_015,ch4,1,3,2026-08-29T11:07
student_015,ch4,1,4,2026-08-29T11:08
student_015,ch4,0,5,2026-08-29T11:09
student_015,ch4,0,6,2026-08-29T11:10
student_015,ch4,0,7,2026-08-29T11:14
student_015,ch4,1,8,2026-08-29T11:16
student_015,ch1,1,1,2026-08-29T11:20
student_015,ch1,0,2,2026-08-29T11:24
student_015,ch1,0,3,2026-08-29T11:25
student_015,ch1,1,4,2026-08-29T11:29
student_015,ch1,1,5,2026-08-29T11:32
student_015,ch1,0,6,2026-08-29T11:35
student_016,ch6,1,1,2026-08-29T09:03
student_016,ch6,0,2,2026-08-29T09:06
student_016,ch6,0,3,2026-08-29T09:07
student_016,ch6,0,4,2026-08-29T09:11
student_016,ch6,0,5,2026-08-29T09:13
student_016,ch6,0,6,2026-08-29T09:15
student_016,ch2,0,1,2026-08-29T09:16
student_016,ch2,1,2,2026-08-29T09:20
student_016,ch2,0,3,2026-08-29T09:24
student_016,ch2,1,4,2026-08-29T09:25
student_016,ch2,0,5,2026-08-29T09:26
student_016,ch7,0,1,2026-08-29T09:29
student_016,ch7,0,2,2026-08-29T09:30
student_016,ch7,0,3,2026-08-29T09:31
student_016,ch7,0,4,2026-08-29T09:35
student_016,ch7,0,5,2026-08-29T09:36
student_016,ch7,0,6,2026-08-29T09:39
student_016,ch7,0,7,2026-08-29T09:40
student_016,ch7,0,8,2026-08-29T09:43
student_016,ch1,0,1,2026-08-29T09:47
student_016,ch1,0,2,2026-08-29T09:50
student_016,ch1,0,3,2026-08-29T09:52
student_016,ch1,0,4,2026-08-29T09:56
student_016,ch1,0,5,2026-08-29T09:59
student_016,ch1,0,6,2026-08-29T10:01
student_016,ch3,0,1,2026-08-29T10:04
student_016,ch3,1,2,2026-08-29T10:08
student_016,ch3,1,3,2026-08-29T10:09
student_016,ch3,1,4,2026-08-29T10:13
student_016,ch3,0,5,2026-08-29T10:16
student_016,ch3,1,6,2026-08-29T10:19
student_016,ch3,0,7,2026-08-29T10:23
student_016,ch3,1,8,2026-08-29T10:26
student_016,ch3,1,9,2026-08-29T10:30
student_016,ch3,1,10,2026-08-29T10:34
student_016,ch5,0,1,2026-08-29T10:36
student_016,ch5,0,2,2026-08-29T10:37
student_016,ch5,0,3,2026-08-29T10:41
student_016,ch5,0,4,2026-08-29T10:43
student_016,ch5,0,5,2026-08-29T10:46
student_016,ch5,0,6,2026-08-29T10:47
student_016,ch5,1,7,2026-08-29T10:50
student_016,ch5,0,8,2026-08-29T10:53
student_016,ch5,0,9,2026-08-29T10:54
student_016,ch4,0,1,2026-08-29T10:58
student_016,ch4,1,2,2026-08-29T10:59
student_016,ch4,0,3,2026-08-29T11:00
student_016,ch4,0,4,2026-08-29T11:03
student_016,ch4,0,5,2026-08-29T11:04
student_016,ch4,0,6,2026-08-29T11:08
student_016,ch4,0,7,2026-08-29T11:10
student_016,ch4,0,8,2026-08-29T11:12
student_016,ch0,1,1,2026-08-29T11:15
student_016,ch0,1,2,2026-08-29T11:17
student_016,ch0,1,3,2026-08-29T11:21
student_016,ch0,1,4,2026-08-29T11:24
student_016,ch0,1,5,2026-08-29T11:25
student_016,ch0,1,6,2026-08-29T11:27
student_017,ch5,0,1,2026-08-29T09:04
student_017,ch5,0,2,2026-08-29T09:07
student_017,ch5,0,3,2026-08-29T09:11
student_017,ch5,0,4,2026-08-29T09:13
student_017,ch5,0,5,2026-08-29T09:15
student_017,ch5,0,6,2026-08-29T09:17
student_017,ch5,0,7,2026-08-29T09:20
student_017,ch5,0,8,2026-08-29T09:24
student_017,ch2,1,1,2026-08-29T09:27
student_017,ch2,0,2,2026-08-29T09:31
student_017,ch2,1,3,2026-08-29T09:33
student_017,ch2,0,4,2026-08-29T09:35
student_017,ch2,0,5,2026-08-29T09:36
student_017,ch2,0,6,2026-08-29T09:40
student_017,ch0,0,1,2026-08-29T09:43
student_017,ch0,0,2,2026-08-29T09:44
student_017,ch0,0,3,2026-08-29T09:48
student_017,ch0,0,4,2026-08-29T09:50
student_017,ch0,0,5,2026-08-29T09:52
student_017,ch0,0,6,2026-08-29T09:54
student_017,ch3,1,1,2026-08-29T09:58
student_017,ch3,0,2,2026-08-29T10:02
student_017,ch3,0,3,2026-08-29T10:05
student_017,ch3,0,4,2026-08-29T10:06
student_017,ch3,1,5,2026-08-29T10:08
student_017,ch3,0,6,2026-08-29T10:11
student_017,ch3,1,7,2026-08-29T10:12
student_017,ch3,0,8,2026-08-29T10:16
student_017,ch1,0,1,2026-08-29T10:20
student_017,ch1,1,2,2026-08-29T10:21
student_017,ch1,1,3,2026-08-29T10:23
student_017,ch1,1,4,2026-08-29T10:27
student_017,ch1,1,5,2026-08-29T10:29
student_017,ch1,1,6,2026-08-29T10:30
student_017,ch1,1,7,2026-08-29T10:33
student_017,ch6,1,1,2026-08-29T10:35
student_017,ch6,1,2,2026-08-29T10:38
student_017,ch6,1,3,2026-08-29T10:40
student_017,ch6,1,4,2026-08-29T10:43
student_017,ch6,1,5,2026-08-29T10:47
student_017,ch4,1,1,2026-08-29T10:50
student_017,ch4,1,2,2026-08-29T10:51
student_017,ch4,1,3,2026-08-29T10:54
student_017,ch4,0,4,2026-08-29T10:56
student_017,ch4,0,5,2026-08-29T10:58
student_017,ch4,1,6,2026-08-29T11:00
student_017,ch4,1,7,2026-08-29T11:04
student_017,ch4,0,8,2026-08-29T11:06
student_017,ch7,1,1,2026-08-29T11:10
student_017,ch7,1,2,2026-08-29T11:12
student_017,ch7,1,3,2026-08-29T11:16
student_017,ch7,1,4,2026-08-29T11:18
student_017,ch7,1,5,2026-08-29T11:19
student_017,ch7,1,6,2026-08-29T11:21
student_017,ch7,1,7,2026-08-29T11:23
student_017,ch7,1,8,2026-08-29T11:26
student_017,ch7,1,9,2026-08-29T11:30
student_017,ch7,1,10,2026-08-29T11:33
student_018,ch5,1,1,2026-08-29T09:03
student_018,ch5,0,2,2026-08-29T09:04
student_018,ch5,0,3,2026-08-29T09:07
student_018,ch5,1,4,2026-08-29T09:10
student_018,ch5,1,5,2026-08-29T09:13
student_018,ch5,0,6,2026-08-29T09:17
student_018,ch5,1,7,2026-08-29T09:19
student_018,ch5,1,8,2026-08-29T09:23
student_018,ch5,1,9,2026-08-29T09:25
student_018,ch2,1,1,2026-08-29T09:27
student_018,ch2,1,2,2026-08-29T09:31
student_018,ch2,0,3,2026-08-29T09:34
student_018,ch2,0,4,2026-08-29T09:38
student_018,ch2,1,5,2026-08-29T09:42
student_018,ch2,0,6,2026-08-29T09:46
student_018,ch2,1,7,2026-08-29T09:50
student_018,ch2,1,8,2026-08-29T09:54
student_018,ch1,0,1,2026-08-29T09:56
student_018,ch1,0,2,2026-08-29T09:59
student_018,ch1,0,3,2026-08-29T10:02
student_018,ch1,1,4,2026-08-29T10:06
student_018,ch1,0,5,2026-08-29T10:10
student_018,ch0,0,1,2026-08-29T10:13
student_018,ch0,0,2,2026-08-29T10:16
student_018,ch0,0,3,2026-08-29T10:17
student_018,ch0,0,4,2026-08-29T10:21
student_018,ch0,0,5,2026-08-29T10:25
student_018,ch7,0,1,2026-08-29T10:28
student_018,ch7,0,2,2026-08-29T10:29
student_018,ch7,0,3,2026-08-29T10:32
student_018,ch7,0,4,2026-08-29T10:33
student_018,ch7,0,5,2026-08-29T10:34
student_018,ch7,0,6,2026-08-29T10:36
student_018,ch7,0,7,2026-08-29T10:39
student_018,ch7,0,8,2026-08-29T10:43
student_018,ch7,0,9,2026-08-29T10:45
student_018,ch7,0,10,2026-08-29T10:47
student_018,ch3,1,1,2026-08-29T10:50
student_018,ch3,0,2,2026-08-29T10:52
student_018,ch3,1,3,2026-08-29T10:55
student_018,ch3,1,4,2026-08-29T10:58
student_018,ch3,0,5,2026-08-29T10:59
student_018,ch3,1,6,2026-08-29T11:03
student_018,ch3,0,7,2026-08-29T11:06
student_018,ch3,0,8,2026-08-29T11:08
student_018,ch3,0,9,2026-08-29T11:10
student_018,ch4,0,1,2026-08-29T11:12
student_018,ch4,0,2,2026-08-29T11:16
student_018,ch4,0,3,2026-08-29T11:19
student_018,ch4,0,4,2026-08-29T11:23
student_018,ch4,0,5,2026-08-29T11:24
student_018,ch4,0,6,2026-08-29T11:27
student_018,ch4,0,7,2026-08-29T11:30
student_018,ch4,0,8,2026-08-29T11:34
student_018,ch4,0,9,2026-08-29T11:35
student_018,ch4,0,10,2026-08-29T11:36
student_018,ch6,0,1,2026-08-29T11:39
student_018,ch6,0,2,2026-08-29T11:43
student_018,ch6,1,3,2026-08-29T11:47
student_018,ch6,0,4,2026-08-29T11:51
student_018,ch6,1,5,2026-08-29T11:54
student_018,ch6,1,6,2026-08-29T11:56
student_018,ch6,1,7,2026-08-29T12:00
student_018,ch6,0,8,2026-08-29T12:01
student_019,ch1,0,1,2026-08-29T09:04
student_019,ch1,1,2,2026-08-29T09:06
student_019,ch1,0,3,2026-08-29T09:09
student_019,ch1,1,4,2026-08-29T09:12
student_019,ch1,1,5,2026-08-29T09:15
student_019,ch2,0,1,2026-08-29T09:17
student_019,ch2,1,2,2026-08-29T09:20
student_019,ch2,0,3,2026-08-29T09:22
student_019,ch2,0,4,2026-08-29T09:23
student_019,ch2,0,5,2026-08-29T09:24
student_019,ch2,0,6,2026-08-29T09:25
student_019,ch2,1,7,2026-08-29T09:27
student_019,ch4,1,1,2026-08-29T09:30
student_019,ch4,0,2,2026-08-29T09:34
student_019,ch4,0,3,2026-08-29T09:38
student_019,ch4,1,4,2026-08-29T09:42
student_019,ch4,1,5,2026-08-29T09:43
student_019,ch4,1,6,2026-08-29T09:46
student_019,ch4,0,7,2026-08-29T09:48
student_019,ch4,1,8,2026-08-29T09:50
student_019,ch6,1,1,2026-08-29T09:51
student_019,ch6,0,2,2026-08-29T09:53
student_019,ch6,0,3,2026-08-29T09:55
student_019,ch6,0,4,2026-08-29T09:57
student_019,ch6,0,5,2026-08-29T10:01
student_019,ch6,0,6,2026-08-29T10:02
student_019,ch6,0,7,2026-08-29T10:04
student_019,ch6,0,8,2026-08-29T10:08
student_019,ch6,0,9,2026-08-29T10:12
student_019,ch6,0,10,2026-08-29T10:14
student_019,ch3,1,1,2026-08-29T10:17
student_019,ch3,0,2,2026-08-29T10:18
student_019,ch3,0,3,2026-08-29T10:21
student_019,ch3,1,4,2026-08-29T10:23
student_019,ch3,0,5,2026-08-29T10:26
student_019,ch3,0,6,2026-08-29T10:28
student_019,ch3,0,7,2026-08-29T10:29
student_019,ch3,0,8,2026-08-29T10:30
student_019,ch3,0,9,2026-08-29T10:31
student_019,ch3,0,10,2026-08-29T10:34
student_019,ch5,0,1,2026-08-29T10:36
student_019,ch5,0,2,2026-08-29T10:37
student_019,ch5,1,3,2026-08-29T10:38
student_019,ch5,1,4,2026-08-29T10:40
student_019,ch5,1,5,2026-08-29T10:41
student_019,ch5,0,6,2026-08-29T10:45
student_019,ch5,0,7,2026-08-29T10:49
student_019,ch5,0,8,2026-08-29T10:53
student_019,ch5,1,9,2026-08-29T10:55
student_019,ch7,1,1,2026-08-29T10:57
student_019,ch7,0,2,2026-08-29T10:59
student_019,ch7,0,3,2026-08-29T11:03
student_019,ch7,0,4,2026-08-29T11:04
student_019,ch7,1,5,2026-08-29T11:08
student_019,ch7,0,6,2026-08-29T11:10
student_019,ch7,1,7,2026-08-29T11:11
student_019,ch0,0,1,2026-08-29T11:12
student_019,ch0,1,2,2026-08-29T11:14
student_019,ch0,1,3,2026-08-29T11:16
student_019,ch0,0,4,2026-08-29T11:18
student_019,ch0,0,5,2026-08-29T11:21
student_020,ch7,1,1,2026-08-29T09:04
student_020,ch7,1,2,2026-08-29T09:05
student_020,ch7,1,3,2026-08-29T09:06
student_020,ch7,1,4,2026-08-29T09:09
student_020,ch7,1,5,2026-08-29T09:11
student_020,ch0,0,1,2026-08-29T09:12
student_020,ch0,1,2,2026-08-29T09:13
student_020,ch0,1,3,2026-08-29T09:14
student_020,ch0,1,4,2026-08-29T09:18
student_020,ch0,1,5,2026-08-29T09:20
student_020,ch0,1,6,2026-08-29T09:21
student_020,ch0,1,7,2026-08-29T09:25
student_020,ch3,0,1,2026-08-29T09:28
student_020,ch3,0,2,2026-08-29T09:29
student_020,ch3,0,3,2026-08-29T09:30
student_020,ch3,0,4,2026-08-29T09:31
student_020,ch3,0,5,2026-08-29T09:32
student_020,ch3,0,6,2026-08-29T09:33
student_020,ch5,0,1,2026-08-29T09:36
student_020,ch5,1,2,2026-08-29T09:40
student_020,ch5,1,3,2026-08-29T09:42
student_020,ch5,1,4,2026-08-29T09:45
student_020,ch5,1,5,2026-08-29T09:47
student_020,ch5,1,6,2026-08-29T09:51
student_020,ch5,0,7,2026-08-29T09:53
student_020,ch6,0,1,2026-08-29T09:55
student_020,ch6,1,2,2026-08-29T09:59
student_020,ch6,1,3,2026-08-29T10:02
student_020,ch6,1,4,2026-08-29T10:03
student_020,ch6,0,5,2026-08-29T10:04
student_020,ch6,0,6,2026-08-29T10:08
student_020,ch6,0,7,2026-08-29T10:11
student_020,ch6,1,8,2026-08-29T10:13
student_020,ch6,1,9,2026-08-29T10:14
student_020,ch2,0,1,2026-08-29T10:15
student_020,ch2,1,2,2026-08-29T10:17
student_020,ch2,0,3,2026-08-29T10:21
student_020,ch2,0,4,2026-08-29T10:24
student_020,ch2,0,5,2026-08-29T10:25
student_020,ch2,0,6,2026-08-29T10:27
student_020,ch1,1,1,2026-08-29T10:28
student_020,ch1,0,2,2026-08-29T10:30
student_020,ch1,1,3,2026-08-29T10:33
student_020,ch1,0,4,2026-08-29T10:37
student_020,ch1,0,5,2026-08-29T10:40
student_020,ch1,1,6,2026-08-29T10:43
student_020,ch1,1,7,2026-08-29T10:45
student_020,ch1,1,8,2026-08-29T10:46
student_020,ch4,0,1,2026-08-29T10:49
student_020,ch4,0,2,2026-08-29T10:52
student_020,ch4,0,3,2026-08-29T10:54
student_020,ch4,0,4,2026-08-29T10:58
student_020,ch4,0,5,2026-08-29T10:59
student_020,ch4,0,6,2026-08-29T11:02
student_021,ch4,0,1,2026-08-29T09:03
student_021,ch4,1,2,2026-08-29T09:05
student_021,ch4,1,3,2026-08-29T09:09
student_021,ch4,0,4,2026-08-29T09:11
student_021,ch4,1,5,2026-08-29T09:12
student_021,ch4,0,6,2026-08-29T09:14
student_021,ch4,1,7,2026-08-29T09:15
student_021,ch4,0,8,2026-08-29T09:17
student_021,ch3,0,1,2026-08-29T09:18
student_021,ch3,0,2,2026-08-29T09:21
student_021,ch3,0,3,2026-08-29T09:22
student_021,ch3,1,4,2026-08-29T09:23
student_021,ch3,0,5,2026-08-29T09:27
student_021,ch3,0,6,2026-08-29T09:28
student_021,ch3,0,7,2026-08-29T09:31
student_021,ch3,0,8,2026-08-29T09:35
student_021,ch5,0,1,2026-08-29T09:39
student_021,ch5,0,2,2026-08-29T09:43
student_021,ch5,0,3,2026-08-29T09:45
student_021,ch5,0,4,2026-08-29T09:47
student_021,ch5,0,5,2026-08-29T09:51
student_021,ch5,0,6,2026-08-29T09:52
student_021,ch5,0,7,2026-08-29T09:54
student_021,ch5,0,8,2026-08-29T09:58
student_021,ch5,0,9,2026-08-29T10:02
student_021,ch7,0,1,2026-08-29T10:06
student_021,ch7,0,2,2026-08-29T10:08
student_021,ch7,0,3,2026-08-29T10:09
student_021,ch7,0,4,2026-08-29T10:12
student_021,ch7,0,5,2026-08-29T10:16
student_021,ch7,0,6,2026-08-29T10:19
student_021,ch7,0,7,2026-08-29T10:21
student_021,ch6,0,1,2026-08-29T10:24
student_021,ch6,1,2,2026-08-29T10:28
student_021,ch6,0,3,2026-08-29T10:30
student_021,ch6,0,4,2026-08-29T10:31
student_021,ch6,0,5,2026-08-29T10:33
student_021,ch6,0,6,2026-08-29T10:34
student_021,ch6,0,7,2026-08-29T10:36
student_021,ch6,0,8,2026-08-29T10:40
student_021,ch6,0,9,2026-08-29T10:42
student_021,ch2,0,1,2026-08-29T10:45
student_021,ch2,0,2,2026-08-29T10:46
